1478089476.182851,77214
1478089476.188251,78728
1478089476.192105,78728
1478089476.197048,78728
1478089476.201295,78728
1478089476.205625,80242
1478089476.209326,80242
1478089476.214166,80242
1478089476.218276,80242
1478089476.222639,80242
1478089476.226252,80242
1478089476.230483,80242
1478089476.234970,80242
1478089476.239216,80242
1478089476.243193,80242
1478089476.248390,80242
1478089476.252982,80242
1478089476.257565,78728
1478089476.262496,81756
1478089476.267437,81756
1478089476.272485,81756
1478089476.277355,81756
1478089476.282201,81756
1478089476.287776,81756
1478089476.292499,80242
1478089476.297337,80242
1478089476.302040,81756
1478089476.307059,81756
1478089476.311805,80242
1478089476.316443,81756
1478089476.321820,81756
1478089476.326494,81756
1478089476.331024,83270
1478089476.335814,83270
1478089476.340448,83270
1478089476.345348,83270
1478089476.350410,81756
1478089476.354934,83270
1478089476.358823,83270
1478089476.362848,81756
1478089476.366666,83270
1478089476.370842,83270
1478089476.374881,81756
1478089476.378967,83270
1478089476.383396,81756
1478089476.388119,81756
1478089476.392720,83270
1478089476.397437,84784
1478089476.403145,84784
1478089476.407915,83270
1478089476.413777,83270
1478089476.418740,84784
1478089476.423347,84784
1478089476.428657,84784
1478089476.433392,84784
1478089476.438152,84784
1478089476.443296,84784
1478089476.447748,83270
1478089476.452139,84784
1478089476.456958,83270
1478089476.461607,84784
1478089476.466636,86298
1478089476.471225,86298
1478089476.476312,84784
1478089476.481616,84784
1478089476.486170,86298
1478089476.491073,84784
1478089476.495147,86298
1478089476.499696,86298
1478089476.503994,86298
1478089476.508617,86298
1478089476.512876,84784
1478089476.517114,86298
1478089476.520984,86298
1478089476.525810,86298
1478089476.531084,86298
1478089476.536014,86298
1478089476.540674,86298
1478089476.545413,87812
1478089476.550095,87812
1478089476.555035,87812
1478089476.559388,87812
1478089476.564487,87812
1478089476.569316,87812
1478089476.574241,87812
1478089476.579468,87812
1478089476.584168,87812
1478089476.588983,87812
1478089476.593462,87812
1478089476.598001,87812
1478089476.602690,87812
1478089476.607336,87812
1478089476.611757,89326
1478089476.616273,89326
1478089476.620984,89326
1478089476.625794,89326
1478089476.629929,89326
1478089476.646129,87812
1478089476.650255,89326
1478089476.654531,87812
1478089476.658729,89326
1478089476.662919,87812
1478089476.667562,90840
1478089476.672106,89326
1478089476.677848,90840
1478089476.682712,89326
1478089476.687242,90840
1478089476.692096,89326
1478089476.696676,90840
1478089476.701490,90840
1478089476.708988,87812
1478089476.713728,90840
1478089476.719100,90840
1478089476.724280,90840
1478089476.728967,90840
1478089476.734052,90840
1478089476.738900,90840
1478089476.743479,90840
1478089476.748885,89326
1478089476.753391,92354
1478089476.758245,92354
1478089476.764497,92354
1478089476.769003,92354
1478089476.773730,92354
1478089476.778599,92354
1478089476.782758,90840
1478089476.787892,90840
1478089476.791868,92354
1478089476.796854,92354
1478089476.800790,92354
1478089476.805014,92354
1478089476.808769,92354
1478089476.812945,92354
1478089476.817111,92354
1478089476.821595,90840
1478089476.825730,93868
1478089476.830249,90840
1478089476.834693,89326
1478089476.838956,86298
1478089476.842693,84784
1478089476.846901,81756
1478089476.851437,78728
1478089476.855280,77214
1478089476.859110,72672
1478089476.863971,71158
1478089476.868985,68130
1478089476.874612,65102
1478089476.879693,62074
1478089476.884675,57532
1478089476.889332,56018
1478089476.894169,52990
1478089476.898442,49962
1478089476.903593,45420
1478089476.909213,42392
1478089476.913679,39364
1478089476.924024,31794
1478089476.929354,28766
1478089476.934790,25738
1478089476.939252,24224
1478089476.944177,21196
1478089476.949174,22710
1478089476.953721,22710
1478089476.958821,22710
1478089476.964106,24224
1478089476.968822,24224
1478089476.973442,24224
1478089476.977672,24224
1478089476.981694,22710
1478089476.986364,24224
1478089476.990788,25738
1478089476.995851,25738
1478089477.000806,24224
1478089477.005480,27252
1478089477.010453,27252
1478089477.015118,27252
1478089477.020412,25738
1478089477.025579,27252
1478089477.030149,27252
1478089477.035153,28766
1478089477.040498,28766
1478089477.045034,28766
1478089477.049926,28766
1478089477.055431,30280
1478089477.060065,30280
1478089477.065867,30280
1478089477.071373,30280
1478089477.076111,30280
1478089477.081797,31794
1478089477.086350,31794
1478089477.090929,31794
1478089477.096057,31794
1478089477.100986,31794
1478089477.105661,33308
1478089477.110442,33308
1478089477.115230,33308
1478089477.119577,33308
1478089477.123803,33308
1478089477.127987,33308
1478089477.136738,33308
1478089477.153786,33308
1478089477.163037,36336
1478089477.168339,36336
1478089477.173766,36336
1478089477.178358,36336
1478089477.183369,36336
1478089477.188670,36336
1478089477.193717,36336
1478089477.198520,36336
1478089477.203213,37850
1478089477.207717,37850
1478089477.212139,37850
1478089477.216721,36336
1478089477.221419,36336
1478089477.226230,39364
1478089477.231187,39364
1478089477.235979,37850
1478089477.240997,37850
1478089477.245739,40878
1478089477.250560,37850
1478089477.255857,40878
1478089477.260073,40878
1478089477.264322,40878
1478089477.268502,40878
1478089477.272576,40878
1478089477.276427,40878
1478089477.280648,39364
1478089477.287259,40878
1478089477.292170,42392
1478089477.297539,42392
1478089477.302150,42392
1478089477.307121,40878
1478089477.312202,40878
1478089477.317046,42392
1478089477.322442,42392
1478089477.327403,43906
1478089477.331932,42392
1478089477.336922,43906
1478089477.342027,43906
1478089477.347167,43906
1478089477.351841,43906
1478089477.356330,43906
1478089477.361311,45420
1478089477.365899,43906
1478089477.370371,45420
1478089477.374828,45420
1478089477.379462,45420
1478089477.384463,45420
1478089477.389444,43906
1478089477.394881,43906
1478089477.399134,46934
1478089477.403351,46934
1478089477.407094,46934
1478089477.411573,45420
1478089477.415646,46934
1478089477.419901,45420
1478089477.424088,46934
1478089477.429796,46934
1478089477.435380,46934
1478089477.439887,48448
1478089477.445116,48448
1478089477.449998,48448
1478089477.454501,48448
1478089477.459640,48448
1478089477.464447,48448
1478089477.469200,48448
1478089477.473729,48448
1478089477.478535,49962
1478089477.483676,49962
1478089477.489049,49962
1478089477.493652,49962
1478089477.498505,49962
1478089477.503013,49962
1478089477.508674,49962
1478089477.513643,49962
1478089477.519050,51476
1478089477.523565,51476
1478089477.528169,51476
1478089477.533179,51476
1478089477.537838,51476
1478089477.542097,49962
1478089477.546901,51476
1478089477.550902,49962
1478089477.555083,51476
1478089477.559355,49962
1478089477.564061,52990
1478089477.568537,52990
1478089477.573447,52990
1478089477.577598,52990
1478089477.582072,51476
1478089477.586467,52990
1478089477.590704,51476
1478089477.595254,52990
1478089477.599271,51476
1478089477.603956,52990
1478089477.608288,54504
1478089477.613396,54504
1478089477.617166,54504
1478089477.621736,54504
1478089477.626827,54504
1478089477.631971,54504
1478089477.637212,54504
1478089477.641782,52990
1478089477.646642,52990
1478089477.651290,56018
1478089477.656159,54504
1478089477.662362,56018
1478089477.667542,56018
1478089477.672786,56018
1478089477.677989,54504
1478089477.683141,56018
1478089477.687752,56018
1478089477.693580,56018
1478089477.698426,57532
1478089477.703215,57532
1478089477.708658,57532
1478089477.713450,57532
1478089477.718137,56018
1478089477.723226,56018
1478089477.728279,57532
1478089477.733214,57532
1478089477.737623,57532
1478089477.741544,57532
1478089477.745845,57532
1478089477.750061,59046
1478089477.753976,59046
1478089477.758196,59046
1478089477.763004,59046
1478089477.767757,59046
1478089477.772444,59046
1478089477.776467,59046
1478089477.781780,59046
1478089477.785935,57532
1478089477.790490,59046
1478089477.794509,60560
1478089477.798974,60560
1478089477.803220,60560
1478089477.807848,60560
1478089477.814361,59046
1478089477.818750,59046
1478089477.823302,60560
1478089477.827947,60560
1478089477.832794,60560
1478089477.838140,60560
1478089477.842910,62074
1478089477.847459,62074
1478089477.852295,62074
1478089477.857233,62074
1478089477.862680,62074
1478089477.867931,62074
1478089477.872721,62074
1478089477.877477,62074
1478089477.882484,62074
1478089477.888173,62074
1478089477.892902,63588
1478089477.898296,63588
1478089477.903242,63588
1478089477.908325,63588
1478089477.913106,62074
1478089477.917796,63588
1478089477.922298,63588
1478089477.927847,63588
1478089477.932742,62074
1478089477.937238,63588
1478089477.941004,62074
1478089477.945759,65102
1478089477.949511,63588
1478089477.953731,65102
1478089477.957291,65102
1478089477.961989,65102
1478089477.966313,65102
1478089477.971221,65102
1478089477.977102,65102
1478089477.981720,65102
1478089477.986945,63588
1478089477.991505,65102
1478089477.996209,65102
1478089478.011921,66616
1478089478.016966,66616
1478089478.021482,66616
1478089478.026202,65102
1478089478.031101,66616
1478089478.036618,66616
1478089478.041645,66616
1478089478.046908,66616
1478089478.052450,66616
1478089478.057310,66616
1478089478.062364,68130
1478089478.067204,68130
1478089478.071662,66616
1478089478.077025,68130
1478089478.082090,68130
1478089478.086573,68130
1478089478.090997,68130
1478089478.095714,68130
1478089478.100020,68130
1478089478.104538,68130
1478089478.122913,68130
1478089478.169043,71158
1478089478.174128,71158
1478089478.179092,71158
1478089478.221307,71158
1478089478.226519,72672
1478089478.234737,71158
1478089478.239102,71158
1478089478.242739,72672
1478089478.251888,71158
1478089478.256623,71158
1478089478.261191,71158
1478089478.266478,71158
1478089478.271010,71158
1478089478.275490,71158
1478089478.280315,71158
1478089478.284927,72672
1478089478.289473,74186
1478089478.294354,74186
1478089478.299312,74186
1478089478.304138,72672
1478089478.310069,72672
1478089478.314951,72672
1478089478.319794,72672
1478089478.324363,72672
1478089478.329023,72672
1478089478.334418,72672
1478089478.339258,72672
1478089478.344180,72672
1478089478.351620,72672
1478089478.356251,74186
1478089478.360758,74186
1478089478.364485,75700
1478089478.369150,75700
1478089478.373213,74186
1478089478.377600,74186
1478089478.382086,74186
1478089478.386275,75700
1478089478.390508,75700
1478089478.395325,72672
1478089478.399728,74186
1478089478.404297,74186
1478089478.409865,75700
1478089478.414790,74186
1478089478.419464,74186
1478089478.424380,75700
1478089478.428862,74186
1478089478.434339,77214
1478089478.439257,77214
1478089478.444264,77214
1478089478.449587,77214
1478089478.454297,77214
1478089478.459226,75700
1478089478.463815,77214
1478089478.468590,77214
1478089478.473590,77214
1478089478.478133,78728
1478089478.482439,75700
1478089478.487382,78728
1478089478.491923,77214
1478089478.497039,75700
1478089478.501447,77214
1478089478.505571,77214
1478089478.509379,78728
1478089478.513829,75700
1478089478.518075,77214
1478089478.521939,78728
1478089478.525907,77214
1478089478.530615,77214
1478089478.535997,78728
1478089478.540500,80242
1478089478.545386,77214
1478089478.549624,78728
1478089478.554873,78728
1478089478.559910,78728
1478089478.564251,78728
1478089478.569851,77214
1478089478.574757,80242
1478089478.579706,80242
1478089478.584714,80242
1478089478.589203,80242
1478089478.594715,80242
1478089478.599441,80242
1478089478.604011,81756
1478089478.609246,81756
1478089478.613554,81756
1478089478.618489,81756
1478089478.623214,81756
1478089478.628079,81756
1478089478.633003,81756
1478089478.637701,81756
1478089478.642424,81756
1478089478.646405,80242
1478089478.651095,80242
1478089478.654894,81756
1478089478.658920,80242
1478089478.663000,80242
1478089478.667362,83270
1478089478.672240,83270
1478089478.676567,83270
1478089478.681323,80242
1478089478.687224,81756
1478089478.692033,81756
1478089478.697126,81756
1478089478.701535,83270
1478089478.706826,83270
1478089478.711525,81756
1478089478.716032,83270
1478089478.720691,83270
1478089478.725270,83270
1478089478.730641,83270
1478089478.735009,83270
1478089478.739668,83270
1478089478.744574,84784
1478089478.749290,84784
1478089478.754817,83270
1478089478.759538,84784
1478089478.764357,84784
1478089478.769450,83270
1478089478.774360,83270
1478089478.779143,83270
1478089478.783307,84784
1478089478.787381,83270
1478089478.791234,83270
1478089478.795900,84784
1478089478.800234,84784
1478089478.804965,84784
1478089478.809789,86298
1478089478.814915,86298
1478089478.819440,83270
1478089478.823883,84784
1478089478.828744,83270
1478089478.833365,84784
1478089478.837975,84784
1478089478.843660,86298
1478089478.848167,83270
1478089478.853390,86298
1478089478.857733,84784
1478089478.862265,84784
1478089478.867483,84784
1478089478.873601,86298
1478089478.878822,86298
1478089478.883945,86298
1478089478.889063,86298
1478089478.893808,86298
1478089478.898396,86298
1478089478.905487,83270
1478089478.910648,86298
1478089478.915300,86298
1478089478.919455,86298
1478089478.924024,87812
1478089478.928345,87812
1478089478.932678,86298
1478089478.936681,86298
1478089478.941020,87812
1478089478.945006,86298
1478089478.949128,87812
1478089478.953958,87812
1478089478.959212,87812
1478089478.965180,87812
1478089478.969634,86298
1478089478.974523,89326
1478089478.979244,86298
1478089478.984116,86298
1478089478.989128,89326
1478089478.993952,89326
1478089478.998576,86298
1478089479.002724,87812
1478089479.007908,87812
1478089479.012612,87812
1478089479.017572,89326
1478089479.022602,89326
1478089479.028177,90840
1478089479.032776,90840
1478089479.037620,90840
1478089479.042535,90840
1478089479.047823,90840
1478089479.053478,89326
1478089479.058817,89326
1478089479.063025,89326
1478089479.067859,89326
1478089479.071946,90840
1478089479.076525,90840
1478089479.081014,90840
1478089479.085298,89326
1478089479.089470,90840
1478089479.094319,90840
1478089479.098854,92354
1478089479.103159,92354
1478089479.108656,90840
1478089479.113293,92354
1478089479.118322,90840
1478089479.123680,90840
1478089479.128254,90840
1478089479.133302,90840
1478089479.138027,90840
1478089479.142781,90840
1478089479.147742,90840
1478089479.152795,90840
1478089479.158021,90840
1478089479.163079,89326
1478089479.167754,92354
1478089479.172588,92354
1478089479.178010,89326
1478089479.182842,86298
1478089479.188689,81756
1478089479.192794,80242
1478089479.197727,77214
1478089479.202030,74186
1478089479.206412,72672
1478089479.210234,68130
1478089479.214698,66616
1478089479.218508,65102
1478089479.222913,62074
1478089479.226699,59046
1478089479.231428,56018
1478089479.236238,52990
1478089479.241137,49962
1478089479.246125,46934
1478089479.250899,43906
1478089479.255547,40878
1478089479.260554,37850
1478089479.264993,33308
1478089479.270109,30280
1478089479.275123,27252
1478089479.280369,24224
1478089479.285567,18168
1478089479.290732,21196
1478089479.296249,21196
1478089479.301453,21196
1478089479.306139,22710
1478089479.311311,22710
1478089479.316507,22710
1478089479.321343,22710
1478089479.326678,21196
1478089479.332271,24224
1478089479.337172,25738
1478089479.342253,25738
1478089479.346224,25738
1478089479.350132,25738
1478089479.354508,25738
1478089479.358673,27252
1478089479.362434,25738
1478089479.367086,25738
1478089479.371099,27252
1478089479.375960,27252
1478089479.380674,28766
1478089479.385763,28766
1478089479.391092,27252
1478089479.395538,27252
1478089479.400109,30280
1478089479.405669,30280
1478089479.410052,28766
1478089479.418265,25738
1478089479.423530,27252
1478089479.428069,28766
1478089479.432826,30280
1478089479.437698,30280
1478089479.441821,30280
1478089479.447227,30280
1478089479.452411,30280
1478089479.457458,30280
1478089479.462422,33308
1478089479.467140,31794
1478089479.471915,30280
1478089479.476463,31794
1478089479.481422,33308
1478089479.485726,33308
1478089479.490384,33308
1478089479.502164,33308
1478089479.510697,33308
1478089479.518744,36336
1478089479.523600,36336
1478089479.528338,36336
1478089479.537188,36336
1478089479.541319,36336
1478089479.545204,37850
1478089479.549498,36336
1478089479.553730,36336
1478089479.557984,37850
1478089479.562420,37850
1478089479.566572,36336
1478089479.571220,36336
1478089479.577336,37850
1478089479.581772,39364
1478089479.586895,39364
1478089479.591436,39364
1478089479.596815,37850
1478089479.601835,39364
1478089479.606113,40878
1478089479.610681,40878
1478089479.615735,40878
1478089479.620330,40878
1478089479.624898,40878
1478089479.629616,40878
1478089479.634598,40878
1478089479.639125,39364
1478089479.644702,42392
1478089479.649547,42392
1478089479.654183,42392
1478089479.659734,42392
1478089479.664253,42392
1478089479.669087,42392
1478089479.674030,43906
1478089479.678351,43906
1478089479.682445,42392
1478089479.686577,42392
1478089479.690995,43906
1478089479.694901,43906
1478089479.699936,43906
1478089479.703685,42392
1478089479.709089,43906
1478089479.713267,43906
1478089479.718623,43906
1478089479.723084,43906
1478089479.727555,43906
1478089479.732359,43906
1478089479.737234,43906
1478089479.742362,43906
1478089479.747385,45420
1478089479.752844,43906
1478089479.758069,43906
1478089479.762575,43906
1478089479.767537,45420
1478089479.772446,43906
1478089479.776897,45420
1478089479.781911,45420
1478089479.786926,45420
1478089479.791735,45420
1478089479.797023,48448
1478089479.802562,48448
1478089479.807380,48448
1478089479.812234,46934
1478089479.816719,48448
1478089479.821162,48448
1478089479.825833,46934
1478089479.829974,48448
1478089479.834950,48448
1478089479.838681,49962
1478089479.843637,48448
1478089479.847452,49962
1478089479.851934,48448
1478089479.857044,48448
1478089479.861763,48448
1478089479.866951,49962
1478089479.871603,48448
1478089479.876764,48448
1478089479.881326,49962
1478089479.885741,49962
1478089479.890772,49962
1478089479.895242,49962
1478089479.899998,49962
1478089479.905218,49962
1478089479.910240,51476
1478089479.914957,51476
1478089479.920491,52990
1478089479.925356,52990
1478089479.930159,52990
1478089479.935450,52990
1478089479.940609,52990
1478089479.945412,51476
1478089479.950487,52990
1478089479.955543,52990
1478089479.960494,52990
1478089479.967312,51476
1478089479.972120,52990
1478089479.975744,51476
1478089479.980400,52990
1478089479.984221,52990
1478089479.989126,54504
1478089479.994206,54504
1478089479.998702,54504
1478089480.004395,54504
1478089480.009806,54504
1478089480.014546,54504
1478089480.019849,56018
1478089480.025799,54504
1478089480.030527,54504
1478089480.035825,54504
1478089480.040523,56018
1478089480.045862,56018
1478089480.051991,57532
1478089480.056676,57532
1478089480.061648,56018
1478089480.066254,57532
1478089480.070648,57532
1478089480.075925,57532
1478089480.080675,57532
1478089480.085661,57532
1478089480.090885,59046
1478089480.095215,59046
1478089480.100903,57532
1478089480.105846,57532
1478089480.109920,57532
1478089480.114974,57532
1478089480.119360,59046
1478089480.123704,56018
1478089480.127334,57532
1478089480.132052,57532
1478089480.136345,59046
1478089480.140783,60560
1478089480.144533,59046
1478089480.148706,60560
1478089480.152524,57532
1478089480.156870,59046
1478089480.160865,59046
1478089480.165290,60560
1478089480.169803,60560
1478089480.173795,59046
1478089480.177830,59046
1478089480.182213,60560
1478089480.186540,59046
1478089480.190932,60560
1478089480.195451,60560
1478089480.199946,60560
1478089480.204442,62074
1478089480.209611,62074
1478089480.214441,60560
1478089480.219592,60560
1478089480.224321,60560
1478089480.229227,60560
1478089480.233959,60560
1478089480.238524,63588
1478089480.242976,63588
1478089480.247879,63588
1478089480.252407,63588
1478089480.257171,63588
1478089480.262379,63588
1478089480.267270,63588
1478089480.272443,63588
1478089480.277258,62074
1478089480.281875,63588
1478089480.286831,63588
1478089480.291614,63588
1478089480.296042,65102
1478089480.301405,65102
1478089480.304991,62074
1478089480.309196,63588
1478089480.313078,65102
1478089480.317663,65102
1478089480.322538,65102
1478089480.326974,62074
1478089480.332150,65102
1478089480.336890,62074
1478089480.341877,62074
1478089480.346119,65102
1478089480.350826,65102
1478089480.355809,65102
1478089480.360078,65102
1478089480.365254,65102
1478089480.369680,65102
1478089480.374643,65102
1478089480.379156,65102
1478089480.383823,66616
1478089480.388073,66616
1478089480.392751,63588
1478089480.397887,66616
1478089480.402866,68130
1478089480.407956,68130
1478089480.412581,68130
1478089480.417757,68130
1478089480.422617,68130
1478089480.426853,68130
1478089480.431729,68130
1478089480.436049,65102
1478089480.440592,66616
1478089480.444217,66616
1478089480.448562,68130
1478089480.452228,68130
1478089480.456658,68130
1478089480.464703,68130
1478089480.469358,68130
1478089480.474495,68130
1478089480.479427,68130
1478089480.483991,68130
1478089480.494026,68130
1478089480.499072,68130
1478089480.511584,68130
1478089480.521493,71158
1478089480.526555,71158
1478089480.531422,71158
1478089480.536261,71158
1478089480.540750,71158
1478089480.545606,71158
1478089480.550803,71158
1478089480.555024,71158
1478089480.560275,71158
1478089480.565214,71158
1478089480.570491,72672
1478089480.575361,72672
1478089480.579955,71158
1478089480.584384,72672
1478089480.588381,71158
1478089480.592004,72672
1478089480.596905,71158
1478089480.600476,71158
1478089480.604665,71158
1478089480.608644,72672
1478089480.612932,72672
1478089480.618174,72672
1478089480.627067,72672
1478089480.631600,72672
1478089480.636667,72672
1478089480.641219,72672
1478089480.645772,72672
1478089480.650710,72672
1478089480.655497,72672
1478089480.660309,72672
1478089480.665106,72672
1478089480.669521,74186
1478089480.675154,72672
1478089480.679458,72672
1478089480.684658,72672
1478089480.689599,74186
1478089480.693945,74186
1478089480.699047,74186
1478089480.703571,75700
1478089480.708965,74186
1478089480.714221,74186
1478089480.718688,74186
1478089480.723097,74186
1478089480.726695,72672
1478089480.731318,74186
1478089480.735888,74186
1478089480.739932,75700
1478089480.744541,75700
1478089480.749119,75700
1478089480.754173,77214
1478089480.759386,75700
1478089480.764351,75700
1478089480.769473,75700
1478089480.773766,77214
1478089480.778530,75700
1478089480.783047,77214
1478089480.787737,77214
1478089480.793248,75700
1478089480.798038,77214
1478089480.803366,75700
1478089480.808221,75700
1478089480.813227,77214
1478089480.818270,77214
1478089480.823256,77214
1478089480.828159,77214
1478089480.833562,78728
1478089480.839254,78728
1478089480.843758,78728
1478089480.848474,78728
1478089480.853312,78728
1478089480.857422,75700
1478089480.862256,77214
1478089480.866363,77214
1478089480.871072,77214
1478089480.875080,78728
1478089480.879509,78728
1478089480.883517,78728
1478089480.887960,78728
1478089480.892734,80242
1478089480.897216,80242
1478089480.901790,80242
1478089480.907052,80242
1478089480.911917,78728
1478089480.917635,78728
1478089480.921793,78728
1478089480.927047,78728
1478089480.931932,78728
1478089480.937321,77214
1478089480.942082,80242
1478089480.946243,80242
1478089480.952505,81756
1478089480.957041,78728
1478089480.961881,81756
1478089480.967430,81756
1478089480.972403,81756
1478089480.977534,80242
1478089480.982010,81756
1478089480.986503,81756
1478089480.991271,81756
1478089480.995678,81756
1478089481.000090,80242
1478089481.004560,80242
1478089481.008938,81756
1478089481.012826,81756
1478089481.017255,80242
1478089481.021304,81756
1478089481.025344,83270
1478089481.029506,81756
1478089481.034276,80242
1478089481.039050,81756
1478089481.044392,83270
1478089481.049065,81756
1478089481.053828,80242
1478089481.058727,80242
1478089481.063415,81756
1478089481.067993,80242
1478089481.076742,80242
1478089481.081969,80242
1478089481.087539,83270
1478089481.092410,83270
1478089481.098130,84784
1478089481.103464,84784
1478089481.108598,83270
1478089481.113796,83270
1478089481.118154,83270
1478089481.122717,84784
1478089481.127293,84784
